time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-1.0284223965170374,-3.2083338397449026,22.435019302059963,6.16642429176289,0.004399390670922543,0.0,-0.39785589538974714,-2.546993472808738,5.5786192045290255,-0.03997679788652257,-0.01231133674169834,0.0,441.00298795663815,441.81907059247294,443.81732585545205,440.56543297073273
3.660000000000003,-1.052367354490035,-3.363160880260328,22.76788754792911,6.163829210612915,0.003702203447545571,0.0,-0.4002549325809575,-2.6141759485980316,5.517205596776413,-0.05076889913347921,-0.010271383704005314,0.0,417.7848629874146,417.9628424399666,419.28532439119317,418.34527134030145
3.720000000000003,-1.0764508043553391,-3.5222221532220304,23.098320656043295,6.160749749626788,0.0036474841769864597,0.0,-0.40250282870378556,-2.688172533148283,5.497217897282898,-0.05245863312004943,0.01321205532278688,0.0,430.59022308266333,432.5727245825664,431.8032974047789,431.6589278883076
3.780000000000003,-1.100669953019035,-3.6857159171565153,23.426985416623516,6.1576804185742375,0.004084835136506371,0.0,-0.4048561209355693,-2.761934769599177,5.458349351455439,-0.04866983332284277,-0.008477365281228263,0.0,427.41425515102225,425.56129462075813,424.2882595516489,424.6116760997419
3.840000000000003,-1.1250445973813152,-3.854042191245494,23.75604659686296,6.154504180729717,0.003504192543119622,0.0,-0.40757951695467015,-2.8492360929445715,5.509967547246752,-0.06323683526167535,-0.012192436699894137,0.0,454.3718439507766,454.07398143221155,455.1330305962385,453.9636065407581
3.900000000000003,-1.1495737077747141,-4.027784642510175,24.088991721040866,6.1503725003337095,0.0029651146761837666,0.0,-0.4099941058894976,-2.942551969231168,5.587646900641183,-0.0835375351868568,-0.003237226988421426,0.0,463.49444491022655,464.19796287233675,463.44713198060754,461.8448976288016
3.960000000000003,-1.1742449759597047,-4.2075092068696165,24.428710435712187,6.145247128630594,0.002622293417530841,0.0,-0.4123504452167343,-3.048746065442268,5.735331814920616,-0.08948573214734519,-0.011194516812232807,0.0,484.8804208922142,484.28225376178693,486.2267881191755,485.7755503138862
4.020000000000002,-1.199034164196183,-4.392867676590075,24.771105694418086,6.139593890487557,0.0031725344636255315,0.0,-0.41396479885595727,-3.1303750211901087,5.677944851106648,-0.10593772416933808,0.033359528661599705,0.0,421.5509239709898,425.3843612688771,424.033022776239,422.60882126538854
4.080000000000001,-1.2239412743073115,-4.583428654285785,25.111429459830507,6.133519035925676,0.00594274995361932,0.0,-0.4164829984117202,-3.222223854697159,5.665999728321918,-0.09322166157676112,0.06397487033870679,0.0,436.66347086412753,439.2117129758363,437.89154729542275,438.93919458858966
4.14,-1.2490714791989226,-4.780039396862708,25.45382262726563,6.128379052322064,0.009851780418302702,0.0,-0.42157240586533795,-3.3319656653457113,5.746422973808471,-0.07373051064495142,0.06740275923668955,0.0,467.28781272486606,467.55789918749974,466.83170591810796,468.34459516863365
4.199999999999998,-1.274628274571887,-4.983955796582501,25.804904216307186,6.12374090132861,0.013726391892745049,0.0,-0.43077827752500364,-3.4656433813127574,5.954891125973127,-0.08561982593840906,0.05822618486568559,0.0,506.31904434415645,505.6607834822124,506.83690580534017,505.9775396699854
4.259999999999997,-1.3006949213424477,-5.194534524465215,26.159285865442136,6.118212712196492,0.01709403582774094,0.0,-0.43836789416478344,-3.55415975847986,5.858117028807818,-0.11018722629560868,0.051561491608982164,0.0,415.8802963841971,415.29834548355853,415.1863263722534,413.01645555809347
4.319999999999996,-1.3273600306841915,-5.41139466860214,26.51303861694606,6.111341141854545,0.020919533438509497,0.0,-0.4508086711924338,-3.675130005856539,5.93288098413075,-0.12503102790145568,0.08094713807110045,0.0,469.16475513921387,471.44378543084696,469.3599480449764,468.19515593087715
4.379999999999995,-1.354753823846274,-5.63487160549102,26.866709052856496,6.1036481659838095,0.02588553584847819,0.0,-0.46269961840028345,-3.774774984081304,5.856205458835241,-0.13549116948396042,0.08617577119262404,0.0,422.96433487251943,423.4204486029888,422.8769412961707,421.958637882007
